ID,Max Velocity(km/h),Min Velocity(km/h),Avg Velocity(km/h)
0988,13.5,0.0,4.0
0989,10.6,5.7,7.5
0990,70.8,0.0,32.9
0991,12.1,0.0,8.0
0992,23.0,4.8,14.3
0993,22.8,0.0,14.2
0994,77.3,0.2,10.6
0995,79.5,35.8,50.2
0996,54.3,0.0,27.6
0997,137.8,137.8,137.8
0998,8.4,0.0,5.4
0999,14.6,0.0,11.7
1000,17.8,0.0,7.9
1001,45.6,0.0,11.7
1002,20.6,0.8,4.5
1003,6.1,1.2,3.2
1004,22.6,0.0,16.6
1005,29.2,0.0,9.6
1006,2.2,0.6,1.0
1007,25.3,4.8,8.5
1008,15.1,8.9,11.0
1009,49.2,31.0,42.3
1010,79.7,32.9,52.3
1011,16.3,0.0,10.8
1012,87.0,4.0,14.0
1014,0.0,0.0,0.0
1015,19.0,0.0,14.6
1016,13.8,13.8,13.8
1017,113.7,15.9,68.8
1018,16.3,0.0,8.7
1019,21.3,1.5,13.8
1020,4.4,0.0,2.6
1021,34.0,5.7,12.2
1022,40.4,9.9,16.3
1023,78.7,38.3,59.9
1024,21.3,2.0,11.9
1025,39.6,21.2,31.8
1026,19.8,1.6,8.9
1027,54.4,4.9,10.1
1028,25.1,0.0,12.6
1029,20.8,3.6,12.8
1030,63.4,0.0,24.4
1031,0.0,0.0,0.0
1032,39.0,2.9,11.5
1034,75.8,18.5,51.7
1035,38.0,12.9,25.4
1036,74.3,0.0,15.7
1037,11.7,0.0,6.3
1038,2.4,0.0,1.5
1039,26.9,0.0,18.3
1040,85.8,0.0,14.8
1041,67.4,31.4,45.1
1042,18.6,0.0,6.3
1043,68.3,7.6,26.9
1044,48.9,14.0,26.6
1045,69.3,0.0,31.6
1046,67.9,25.8,54.7
1047,17.4,2.1,4.5
1048,14.7,0.0,7.7
1049,23.9,3.7,11.1
1050,111.3,36.6,62.1
1051,16.9,0.0,8.4
1052,36.8,1.1,20.3
1053,53.2,1.4,15.0
1054,15.8,15.6,15.7
1055,21.2,2.0,8.7
1057,21.5,0.0,12.5
1058,38.0,0.0,24.2
1059,17.8,17.2,17.4
1060,24.2,16.3,20.3
1061,17.0,0.0,10.7
1062,7.5,3.2,5.3
1063,39.3,2.2,26.4
1064,33.8,0.0,23.7
1065,83.4,19.8,39.1
1066,50.4,18.3,30.9
1068,115.4,46.4,79.0
1069,58.6,0.0,10.6
1070,42.5,17.2,28.8
1071,102.6,34.9,63.9
1072,70.4,0.0,12.1
1073,48.9,28.3,39.2
1074,45.3,0.0,14.4
1075,103.7,55.4,78.3
1076,17.6,0.0,9.3
1077,32.2,14.6,20.6
1078,0.0,0.0,0.0
1079,53.2,0.0,13.5
1080,46.2,0.0,27.6
1081,81.2,17.2,48.7
1082,74.1,0.3,13.3
1083,76.5,19.2,46.9
1084,7.4,4.2,5.6
1085,17.4,1.7,7.1
1086,68.7,21.6,29.3
1087,27.4,27.2,27.3
1088,62.2,28.1,43.6
1089,55.5,17.2,41.4
1090,19.5,0.0,11.4
1091,90.6,33.0,57.8
1092,66.0,2.0,40.5
1093,54.7,9.4,20.0
1095,39.8,0.0,9.0
1096,5.7,2.1,3.6
1097,36.8,0.0,22.3
1098,50.3,42.3,46.8
1099,18.9,0.0,3.7
1100,44.6,17.5,37.6
1101,67.3,46.8,54.5
1102,37.0,29.9,34.2
1103,58.5,11.2,37.9
1104,41.3,28.6,36.1
1105,47.6,47.2,47.4
1106,44.0,44.0,44.0
1108,62.8,5.7,38.7
1109,63.5,13.7,40.0
1110,100.8,41.6,54.2
1112,58.3,35.4,41.0
1113,4.1,0.0,2.7
1114,65.0,43.5,48.2
1115,55.0,27.7,34.0
1116,2.6,0.3,0.7
1117,58.8,4.6,42.3
1118,15.1,15.1,15.1
1119,68.6,26.6,41.6
1120,68.5,28.4,46.5
1121,83.0,8.0,44.1
1122,52.3,16.4,41.0
1123,17.3,0.0,1.4
1124,20.9,1.4,11.9
1125,61.1,0.0,13.3
1126,22.0,0.0,12.8
1127,76.3,0.0,13.5
1128,73.5,12.1,42.1
1129,29.2,20.8,25.9
1130,45.4,0.0,17.6
1131,67.9,66.7,67.3
1132,77.6,22.0,43.5
1133,40.5,6.8,32.4
1134,75.1,7.5,45.7
1135,53.2,14.6,32.9
1136,14.6,0.0,5.7
1137,94.7,68.3,77.5
1138,39.2,0.0,13.7
1139,75.2,31.5,45.7
1140,23.0,8.3,14.8
1141,22.4,0.0,14.9
1142,36.6,7.8,26.5
1143,74.8,0.0,17.1
1144,83.1,41.6,54.8
1145,84.9,15.1,64.8
1146,67.2,0.1,17.4
1147,74.9,1.9,51.3
1148,20.6,1.1,14.7
1149,61.7,11.3,51.9
1150,42.2,18.6,24.8
1151,73.4,0.0,18.1
1152,76.4,0.0,44.1
1153,127.6,0.0,18.9
1155,29.5,15.1,22.3
1156,54.8,21.3,37.0
1157,30.7,0.0,15.6
1158,23.7,2.8,15.4
1159,85.6,8.8,63.3
1160,35.8,1.5,23.4
1161,92.4,0.0,19.9
1162,70.5,0.0,23.1
1163,111.2,0.4,22.2
1164,89.5,9.6,62.8
1165,32.3,0.9,12.9
1166,89.7,13.7,65.7
1167,15.8,0.0,12.4
1168,78.0,0.0,22.6
1169,49.2,3.0,32.4
1170,54.8,12.9,21.1
1171,10.0,0.0,5.0
1172,33.4,0.1,8.5
1173,33.8,0.0,11.9
1174,39.1,4.7,10.9
1176,61.9,0.0,24.9
1177,54.8,7.7,17.1
1178,23.5,0.9,9.5
1179,11.9,11.9,11.9
1180,41.8,0.0,12.7
1181,89.8,2.2,55.8
1182,51.7,0.0,27.8
1183,66.2,7.1,44.6
1184,47.9,0.0,6.5
1185,69.0,0.0,28.4
1186,37.3,2.4,10.0
1187,50.3,8.0,41.6
1188,96.2,46.3,65.5
1189,22.0,1.6,11.4
1190,64.5,10.8,48.8
1191,55.6,2.7,18.0
1192,73.3,72.7,73.0
1193,74.7,2.0,42.4
1194,46.1,2.2,22.4
1195,41.6,0.2,21.8
1196,68.6,11.2,43.1
1198,103.0,0.0,37.4
1199,60.7,35.6,49.8
1200,18.9,14.9,15.9
1201,33.7,12.2,22.4
1203,23.1,10.0,17.7
1204,22.9,1.7,13.9
1205,43.8,0.0,12.7
1206,36.1,36.1,36.1
1207,60.0,60.0,60.0
1208,44.7,19.0,30.8
1209,46.6,17.6,35.5
1210,42.5,42.5,42.5
1211,26.4,0.0,14.3
1212,70.9,5.8,24.5
1213,36.1,0.0,16.4
1214,75.2,44.3,61.8
1215,74.8,2.8,23.1
1216,88.6,10.0,32.9
1217,86.5,0.0,37.5
1218,65.6,10.5,52.0
1219,31.5,1.1,22.0
1221,19.4,1.9,11.8
1222,48.3,9.3,29.6
1224,65.8,46.1,53.8
1225,70.1,0.0,46.1
1226,14.8,5.9,8.4
1227,139.0,10.5,29.5
1228,112.0,14.9,37.5
1229,12.1,0.0,6.3
1230,46.6,0.0,17.8
1231,73.5,9.8,27.3
1232,108.3,6.0,60.7
1233,47.6,0.0,31.0
1234,13.6,0.0,6.7
1235,44.7,4.6,28.4
1236,55.9,23.8,39.7
1237,1.9,0.0,1.1
1238,42.6,0.0,31.6
1239,23.6,3.2,13.4
1240,29.8,14.7,21.1
1241,55.8,5.9,36.4
1242,94.0,0.0,61.8
1244,10.9,0.0,3.7
1245,65.4,22.9,34.9
1246,55.4,0.0,36.1
1247,42.4,0.0,31.5
1249,30.7,3.5,11.5
1251,94.0,0.0,13.8
1252,84.6,32.4,43.8
1253,33.3,15.8,25.9
1254,148.1,25.8,41.8
1255,61.8,32.6,45.8
1256,39.3,8.3,14.9
1257,24.6,0.0,9.6
1258,112.3,5.0,48.4
1259,40.7,0.0,18.6
1260,83.1,32.4,50.9
1261,67.7,11.6,45.2
1262,1.3,0.0,0.6
1263,84.0,4.6,19.1
1264,37.1,15.0,28.0
1265,67.6,0.0,15.2
1266,25.0,0.0,11.9
1267,135.1,9.1,31.0
1268,46.2,20.7,28.4
1269,16.2,0.0,10.2
1270,65.2,5.3,44.8
1272,84.5,9.5,26.1
1273,22.0,0.0,14.6
1275,15.4,0.0,5.5
1276,103.6,70.2,89.8
1277,33.2,4.4,26.4
1278,99.2,33.8,47.8
1279,42.4,0.0,16.4
1280,70.5,40.1,58.0
1281,97.6,23.3,60.5
1282,18.9,2.2,15.2
1283,68.9,36.6,51.3
1284,95.5,23.6,57.6
1285,101.7,26.6,61.6
1286,23.8,3.1,14.7
1287,24.0,1.3,16.7
1288,104.5,37.2,65.3
1289,3.6,3.6,3.6
1290,27.0,27.0,27.0
1291,88.5,42.3,61.3
1292,38.5,9.0,18.0
1293,64.0,2.1,35.8
1294,39.1,19.1,33.0
1295,115.9,29.4,61.5
1296,71.3,35.4,55.6
1297,12.1,0.7,6.3
1298,81.8,0.0,57.9
1299,54.9,2.8,23.6
1300,69.7,27.2,52.5
1301,37.4,3.4,18.4
1302,55.2,29.3,42.0
1303,14.2,0.0,7.5
1304,60.9,30.1,44.0
1305,70.9,0.0,40.8
1306,104.9,25.8,62.5
1307,75.3,0.0,57.5
1308,61.9,1.9,36.0
1309,52.5,15.0,22.8
1310,25.9,0.0,17.9
1311,66.1,3.0,54.2
1312,112.8,39.7,74.4
1313,22.7,2.7,17.0
1314,28.3,0.0,19.4
1315,48.5,0.0,35.4
1316,55.7,0.0,27.8
