ID,start_frame,end_frame
0048,2270,2284
0048,2287,2288
0048,2336,2338
0048,2344,2354
0048,2409,2411
0048,2457,2468
0048,2472,2478
0048,2659,2659
0048,2664,2673
0048,2796,2796
0048,2799,2800
0048,2836,2838
0048,2958,2958
0048,3022,3022
0048,3030,3033
0048,3055,3055
0048,3217,3243
0048,3253,3254
0048,3300,3316
0048,3319,3319
0048,3322,3326
0048,3331,3331
0048,3348,3362
0048,3442,3453
0048,3496,3497
